#ID DescID Mvir Vmax Vrms Rvir Rs Np X Y Z VX VY VZ JX JY JZ Spin rs_klypin Mvir_all M200b M200c M500c M2500c Xoff Voff spin_bullock b_to_a c_to_a A[x] A[y] A[z] b_to_a(500c) c_to_a(500c) A[x](500c) A[y](500c) A[z](500c) T/|U| M_pe_Behroozi M_pe_Diemer Halfmass_Radius PID
#a = 1.004270
#Om = 0.267000; Ol = 0.733000; h = 0.719000
#FOF linking length: 0.280000
#Unbound Threshold: 0.500000; FOF Refinement Threshold: 0.700000
#Particle mass: 7.41000e+10 Msun/h
#Box size: 1024.000122 Mpc/h
#Force resolution assumed: 0.000995748 Mpc/h
#Units: Masses in Msun / h
#Units: Positions in Mpc / h (comoving)
#Units: Velocities in km / s (physical, peculiar)
#Units: Halo Distances, Lengths, and Radii in kpc / h (comoving)
#Units: Angular Momenta in (Msun/h) * (Mpc/h) * km/s (physical)
#Units: Spins are dimensionless
#Np is an internal debugging quantity.
#Rockstar Version: 0.99.9-RC3+
239440 -1 9.262e+12 350.00 319.26 434.474 44.730 216 21.19870 21.04030 12.59208 650.05 456.63 -547.25 -1.150e+14 6.160e+13 -6.573e+13 0.08592 52.35608 9.7071e+12 1.1337e+13 7.5582e+12 5.6316e+12 2.2230e+12 20.27398 3.82 0.08458 0.61421 0.32525 40.17150 58.05538 2.74276 0.4438 2.423e-01 3.351e+01 45.654 239445
390373 -1 4.446e+11 111.29 50.99 157.898 49.601 70 22.01588 7.77313 14.56513 -340.42 122.36 -189.47 -7.320e+11 -8.518e+10 -1.204e+11 0.04665 49.60118 4.4460e+11 5.9280e+11 7.4100e+10 0.0000e+00 0.0000e+00 11.06003 12.58 0.06820 0.92193 0.14008 18.18437 61.80237 74.55740 0.0000 0.000e+00 0.000e+00 0.000 -1
373462 -1 2.297e+12 197.25 153.88 272.969 65.070 89 19.50420 19.66825 9.99475 155.69 -226.49 -139.19 -5.693e+12 8.445e+10 6.106e+12 0.04583 65.07027 2.3712e+12 2.4453e+12 1.6302e+12 1.0374e+12 7.4100e+10 33.22746 20.78 0.04938 0.57849 0.42116 26.96382 55.72290 10.88393 0.3944 1.768e-01 1.836e+01 38.948 -1
425279 -1 2.223e+11 91.50 24.26 125.324 27.374 41 31.67848 18.79314 8.06012 -207.09 156.48 -218.62 -6.331e+11 -2.505e+11 5.387e+10 0.04384 27.37377 2.2230e+11 3.7050e+11 0.0000e+00 0.0000e+00 0.0000e+00 106.25848 49.25 0.19804 0.00000 0.00000 0.00000 0.00000 0.00000 0.0000 0.000e+00 0.000e+00 0.000 -1
239439 -1 1.482e+11 88.51 0.00 109.480 12.963 35 21.83050 20.51385 13.66659 -163.97 269.34 -939.14 0.000e+00 0.000e+00 0.000e+00 0.00000 12.96296 1.4820e+11 2.2230e+11 1.4820e+11 0.0000e+00 0.0000e+00 67.66805 0.00 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.0000 0.000e+00 0.000e+00 0.000 -1
239438 -1 2.964e+11 101.39 116.88 137.937 28.611 27 22.51484 20.49460 11.54785 449.75 -578.28 -391.56 -1.917e+11 -1.282e+12 1.450e+12 0.33171 28.61106 3.7050e+11 2.9640e+11 0.0000e+00 0.0000e+00 0.0000e+00 54.82996 48.13 0.34911 0.56871 0.30619 64.19394 -55.73913 -5.50025 0.0000 0.000e+00 0.000e+00 0.000 239445
343772 -1 7.114e+12 364.92 287.39 397.879 27.364 140 17.52477 21.85944 3.68398 -228.43 -440.17 -65.55 1.002e+13 2.172e+12 -4.334e+13 0.04795 27.36393 7.1136e+12 8.2251e+12 5.9280e+12 4.5942e+12 2.5935e+12 27.99711 0.00 0.04004 0.95661 0.61701 21.37780 3.09229 7.55929 0.6775 3.701e-01 2.143e+01 -0.073 -1
358594 -1 3.483e+12 236.81 198.75 313.588 54.021 111 28.60844 23.31777 15.28887 -347.05 -106.38 243.50 -7.445e+12 6.678e+12 -4.895e+12 0.02972 54.02102 3.5568e+12 4.1496e+12 2.2971e+12 1.5561e+12 2.9640e+11 16.54369 10.65 0.03292 0.77202 0.54243 4.90954 55.79426 8.56433 0.7808 5.084e-01 -5.799e+00 43.079 -1
237566 -1 5.187e+11 116.60 159.99 166.224 56.411 32 27.17849 22.82003 17.64149 446.11 -402.99 -247.77 2.292e+12 7.448e+11 3.256e+12 0.31941 56.41149 6.6690e+11 6.6690e+11 0.0000e+00 0.0000e+00 0.0000e+00 66.32623 75.95 0.28617 0.33752 0.03370 67.31298 -41.64827 47.95959 0.0000 0.000e+00 0.000e+00 0.000 -1
408352 -1 1.704e+12 174.76 92.73 247.117 74.071 54 26.13338 22.47323 10.10510 -338.73 -392.55 63.28 -2.545e+12 8.668e+09 4.488e+11 0.02598 74.07115 1.7043e+12 1.9266e+12 9.6330e+11 2.2230e+11 0.0000e+00 17.68657 12.70 0.02514 0.77083 0.24209 -23.72157 78.02809 24.69471 0.4601 2.583e-02 -2.689e+01 -0.011 -1
